Date,Item Code,Sales Qty,Price in USD,Purchase Date,ItemCode,Item Description,Purchase Qty,Purchase Amount,Supplier,Code,Group,Category,"Quantity
On Hand","Retail
Price","Opening
Cost USD",Color,Size,month_name,year
10/15/2021,701,1,4.37,8/4/2021,701,840080204-P1 BOXER MEN PAIR OF THEIVES L,2,4,Ali Taleb,701,BOXER,MEN,0,7,2,MULTI,L,August,2021
10/15/2021,1426,1,3.12,3/6/2021,1426,MIX TSHIRT ALL TSHIRT MEN ALL ALL,31,15.5,Ali Taleb,1426,TSHIRT,MEN,0,5,0.5,NONE,ALL,March,2021
10/15/2021,922,1,11.23,8/4/2021,922,2NIN5445 T-SHIRT MEN SUPER MARIO L,1,5,Ali Taleb,922,T-SHIRT,MEN,0,18,5,RED - BLUE,L,August,2021
10/15/2021,1572,1,61.74,6/8/2021,1572,FX1697 SHOES MEN REEBOK 45.5,1,38,Ali Taleb,1572,SHOES,MEN,0,60,38,BLACK,45.5,June,2021
10/15/2021,1103,1,13.96,4/24/2021,1103,AJ8021-430 T-SHIRT MEN NIKE L,1,7,Ali Taleb,1103,T-SHIRT,MEN,0,22,7,LIGHT BLUE,L,April,2021
10/16/2021,1427,1,32.95,11/6/2021,1427,854033-02 PANTS MEN PUMA S,1,13,Ali Taleb,1427,PANTS,MEN,0,35,13,GREY,S,November,2021
10/16/2021,1604,1,23.54,6/8/2021,1604,HB2773 T-SHIRT MEN ADIDAS S,2,28,Ali Taleb,1604,T-SHIRT,MEN,0,25,14,NAVY,S,June,2021
10/18/2021,687,-1,-12.19,8/4/2021,687,CFFBP3-P3 BOXER MEN HANES L,3,21,Ali Taleb,687,BOXER,MEN,0,15,7,MULTI,L,August,2021
10/18/2021,691,1,15.24,8/4/2021,691,400051275-P4 BOXER MEN GOODFELLOW L,1,8,Ali Taleb,691,BOXER,MEN,0,20,8,MULTI,L,August,2021
10/18/2021,685,1,12.19,8/4/2021,685,CFFBP3-P3 BOXER MEN HANES S,14,98,Ali Taleb,685,BOXER,MEN,0,15,7,MULTI,S,August,2021
10/19/2021,1774,1,40.55,1/11/2021,1774,1468679 HOODIE MEN PUMA L,1,17,Ali Taleb,1774,HOODIE,MEN,0,38,17,MULTI,L,January,2021
10/19/2021,722,1,15.21,8/4/2021,722,7820N6-P5 BOXER MEN HANES M,1,10,Ali Taleb,722,BOXER,MEN,0,20,10,MULTI,M,August,2021
10/19/2021,1751,1,25.34,1/11/2021,1751,1464658-410 SHIRT MEN FILA M,1,10,Ali Taleb,1751,SHIRT,MEN,0,25,10,NAVY,M,January,2021
10/19/2021,1378,1,40.55,6/5/2021,1378,V1015-003 JACKET MEN CHAMPION L,1,25,Ali Taleb,1378,JACKET,MEN,0,45,18,BLACK,L,June,2021
10/19/2021,599,1,17.89,10/2/2021,599,SOCKS-PUMA SOCKS MEN PUMA 6 12,35,420,Ali Taleb,599,SOCKS,MEN,0,22,12,BLACK\WHITE,6 12,October,2021
10/19/2021,885,1,20.33,8/4/2021,885,431411920 HOODIE MEN GOODFELLOW M,2,12,Ali Taleb,885,HOODIE,MEN,0,25,6,NAVY,M,August,2021
10/19/2021,796,1,20.33,8/4/2021,796,43200588 SPORT PANT MEN ORIGINAL USE L,1,6,Ali Taleb,796,SPORT PANT,MEN,0,25,6,GREY,L,August,2021
10/20/2021,1588,1,45.99,6/8/2021,1588,368892-02 SHOES WOMEN PUMA 37,2,64,Ali Taleb,1588,SHOES,WOMEN,0,45,32,BLACK,37,June,2021
10/20/2021,1590,-1,-45.99,6/8/2021,1590,368892-02 SHOES WOMEN PUMA 38,2,64,Ali Taleb,1590,SHOES,WOMEN,0,45,32,BLACK,38,June,2021
10/20/2021,1464,1,17.88,6/18/2021,1464,CW-2320 JEANS MEN DENIZEN 38,1,15,Ali Taleb,1464,JEANS,MEN,0,22,15,DARK BLUE,38,June,2021
10/20/2021,1462,1,17.88,6/18/2021,1462,CW-4319 JEANS MEN DENIZEN 38,1,15,Ali Taleb,1462,JEANS,MEN,0,22,15,BLUE,38,June,2021
10/20/2021,1119,1,9.73,4/24/2021,1119,GT191IC T-SHIRT MEN CHAMPION XL,1,6,Ali Taleb,1119,T-SHIRT,MEN,0,18,6,GREY,XL,April,2021
10/21/2021,555,1,48.93,10/2/2021,555,FX0154 SHOES MEN REEBOK 42,4,148,Ali Taleb,555,SHOES,MEN,0,60,37,NAVY,42,October,2021
10/21/2021,1374,1,42.15,6/5/2021,1374,WM6044-011 JACKET MEN COLUMBIA M,1,25,Ali Taleb,1374,JACKET,MEN,0,70,18,BLACK,M,June,2021
10/21/2021,1602,1,18.97,6/8/2021,1602,GN1534 T-SHIRT MEN ADIDAS M,2,28,Ali Taleb,1602,T-SHIRT,MEN,0,25,14,GREY,M,June,2021
10/21/2021,1216,1,18.96,4/24/2021,1216,8505849925GUX SHORTS MEN CHAMPION XXL,1,7,Ali Taleb,1216,SHORTS,MEN,0,20,7,BLUE,XXL,April,2021
10/21/2021,890,1,23.7,8/4/2021,890,43150482 HOODIE MEN GOODFELLOW XXL,1,6,Ali Taleb,890,HOODIE,MEN,0,25,6,GREEN,XXL,August,2021
10/22/2021,1398,1,23.88,6/5/2021,1398,CK2239-100 SHIRT MEN NIKE L,1,6,Ali Taleb,1398,SHIRT,MEN,0,25,6,WHITE,L,June,2021
10/22/2021,871,1,17.14,8/4/2021,871,43141394 SWEATSHIRT MEN GOODFELLOW L,1,5,Ali Taleb,871,SWEATSHIRT,MEN,0,18,5,BLUE - GREEN,L,August,2021
10/23/2021,1074,1,17.03,4/24/2021,1074,AJ8023-833 T-SHIRT MEN NIKE XL,2,16,Ali Taleb,1074,T-SHIRT,MEN,0,22,7,ORANGE,XL,April,2021
10/23/2021,697,1,11.61,8/4/2021,697,00630-100275-P2 BOXER MEN PAIR OF THEIVES XL,4,20,Ali Taleb,697,BOXER,MEN,0,15,5,MULTI,XL,August,2021
10/25/2021,785,1,11.95,8/4/2021,785,546310 COTTON PANT MEN GOODFELLOW 38,1,7,Ali Taleb,785,COTTON PANT,MEN,0,20,7,GREY,38,August,2021
10/25/2021,783,1,11.95,8/4/2021,783,546318 COTTON PANT MEN GOODFELLOW 38,1,7,Ali Taleb,783,COTTON PANT,MEN,0,20,7,NAVY,38,August,2021
10/26/2021,1386,1,8.77,6/5/2021,1386,F00243513 T-SHIRT MEN GOOD FELLOW XL,1,5,Ali Taleb,1386,T-SHIRT,MEN,0,18,5,WHITE,XL,June,2021
10/26/2021,1463,1,19.48,6/18/2021,1463,CW-1120 JEANS MEN DENIZEN 40,1,15,Ali Taleb,1463,JEANS,MEN,0,22,15,BLUE,40,June,2021
10/27/2021,879,1,15.54,8/4/2021,879,43020295 SWEATSHIRT MEN GOODFELLOW L,1,5,Ali Taleb,879,SWEATSHIRT,MEN,0,18,5,GREY,L,August,2021
10/27/2021,1095,1,19,4/24/2021,1095,AJ9649-010 T-SHIRT MEN NIKE L,4,28,Ali Taleb,1095,T-SHIRT,MEN,0,22,7,BLACK,L,April,2021
10/27/2021,1615,1,22.73,6/8/2021,1615,1464658 HOODIE MEN FILA L,1,13,Ali Taleb,1615,HOODIE,MEN,0,22,13,GREY,L,June,2021
10/27/2021,1678,1,32.81,10/27/2021,1678,848416-01 HOODIE MEN PUMA L,3,90,Ali Taleb,1678,HOODIE,MEN,0,38,30,BLACK,L,October,2021
10/27/2021,1564,1,51.81,6/8/2021,1564,FX1698 SHOES MEN REEBOK 44,1,38,Ali Taleb,1564,SHOES,MEN,0,60,38,BLUE,44,June,2021
10/27/2021,1400,1,34.22,5/26/2021,1400,CPS10252M SHOES MEN CHAMPION 41,1,22,Ali Taleb,1400,SHOES,MEN,0,38,22,WHITE,41,May,2021
10/28/2021,697,1,9.62,8/4/2021,697,00630-100275-P2 BOXER MEN PAIR OF THEIVES XL,4,20,Ali Taleb,697,BOXER,MEN,0,15,5,MULTI,XL,August,2021
10/28/2021,1054,1,9.78,8/4/2021,1054,40041514 THERMAL SHIRT MEN GOODFELLOW L,1,2,Ali Taleb,1054,THERMAL SHIRT,MEN,0,10,2,GREY,L,August,2021
10/28/2021,1445,1,6.41,6/18/2021,1445,927071-04 SOCKS MEN PUMA 09 11,9,45,Ali Taleb,1445,SOCKS,MEN,0,10,5,MIX,09 11,June,2021
10/29/2021,1564,-1,-60.64,6/8/2021,1564,FX1698 SHOES MEN REEBOK 44,1,38,Ali Taleb,1564,SHOES,MEN,0,60,38,BLUE,44,June,2021
10/29/2021,1563,1,60.64,6/8/2021,1563,FX1698 SHOES MEN REEBOK 43,1,38,Ali Taleb,1563,SHOES,MEN,0,60,38,BLUE,43,June,2021
10/29/2021,1126,1,15.08,4/24/2021,1126,GT23HY06794806 T-SHIRT MEN CHAMPION S,1,6,Ali Taleb,1126,T-SHIRT,MEN,0,18,6,GREY,S,April,2021
10/29/2021,1157,1,15.08,4/24/2021,1157,MS19C T-SHIRT MEN CHAMPION S,1,6,Ali Taleb,1157,T-SHIRT,MEN,0,18,6,BLACK,S,April,2021
10/29/2021,1672,1,31.84,10/27/2021,1672,848417-01 PANT MEN PUMA M,3,90,Ali Taleb,1672,PANT,MEN,0,38,30,BLACK,M,October,2021
10/29/2021,1440,1,15.08,11/6/2021,1440,T0223-045 T-SHIRT MEN CHAMPION M,1,7,Ali Taleb,1440,T-SHIRT,MEN,0,18,7,WHITE,M,November,2021
10/29/2021,599,1,21.52,10/2/2021,599,SOCKS-PUMA SOCKS MEN PUMA 6 12,35,420,Ali Taleb,599,SOCKS,MEN,0,22,12,BLACK\WHITE,6 12,October,2021
10/29/2021,1396,1,16.76,6/5/2021,1396,D- 5419C SHIRT MEN CHAMPION M,1,6,Ali Taleb,1396,SHIRT,MEN,0,20,6,WHITE,M,June,2021
10/29/2021,640,1,23.46,3/22/2021,640,CK2314 SHIRT LS MEN NIKE M,1,7,Ali Taleb,640,SHIRT LS,MEN,0,28,7,WHITE,M,March,2021
10/29/2021,1352,1,16.76,6/5/2021,1352,S0888003 SHIRT MEN CHAMPION M,2,14,Ali Taleb,1352,SHIRT,MEN,0,20,7,BLACK,M,June,2021
10/29/2021,1467,1,39.12,6/18/2021,1467,374513-04 shoes MEN PUMA 43,12,312,Ali Taleb,1467,SHOES,MEN,0,40,26,BLACK,43,June,2021
10/29/2021,548,1,29.58,10/2/2021,548,FV4698 SHOES WOMEN REEBOK 38,2,68,Ali Taleb,548,SHOES,WOMEN,0,50,34,BORDEAU,38,October,2021
10/29/2021,685,1,12.57,8/4/2021,685,CFFBP3-P3 BOXER MEN HANES S,14,98,Ali Taleb,685,BOXER,MEN,0,15,7,MULTI,S,August,2021
10/29/2021,1595,1,14.79,6/8/2021,1595,TM1SC-B SHORTS MEN 32 DEGREES L,4,36,Ali Taleb,1595,SHORTS,MEN,0,18,9,BLACK,L,June,2021
10/30/2021,1049,1,5.92,8/4/2021,1049,MIX-P1 THERMAL PANT MEN GOODFELLOW M,1,2,Ali Taleb,1049,THERMAL PANT,MEN,0,10,2,BLACK,M,August,2021
10/30/2021,882,1,12.69,8/4/2021,882,43140106 SWEATSHIRT MEN GOODFELLOW S,1,5,Ali Taleb,882,SWEATSHIRT,MEN,0,18,5,WHITE,S,August,2021
10/30/2021,1426,2,7.05,3/6/2021,1426,MIX TSHIRT ALL TSHIRT MEN ALL ALL,31,15.5,Ali Taleb,1426,TSHIRT,MEN,0,5,0.5,NONE,ALL,March,2021
11/1/2021,1384,1,15.89,6/5/2021,1384,MS19D880031 T-SHIRT MEN CHAMPION XL,1,6,Ali Taleb,1384,T-SHIRT,MEN,0,18,6,GREY,XL,June,2021
11/1/2021,1353,1,17.66,6/5/2021,1353,GF88HBKC SHIRT MEN CHAMPION M,1,7,Ali Taleb,1353,SHIRT,MEN,0,20,7,BLACK,M,June,2021
11/1/2021,1115,1,24.72,4/24/2021,1115,AR5197-438 SHIRT MEN NIKE XL,1,6,Ali Taleb,1115,SHIRT,MEN,0,28,6,BLUE,XL,April,2021
11/1/2021,1129,1,22.07,4/24/2021,1129,GT78HY0798D045 SHIRT MEN CHAMPION XL,2,12,Ali Taleb,1129,SHIRT,MEN,0,25,6,WHITE,XL,April,2021
11/1/2021,1224,1,11.96,4/24/2021,1224,842267-481 SHORTS MEN NIKE XL,1,7,Ali Taleb,1224,SHORTS,MEN,0,25,7,BLUE,XL,April,2021
11/2/2021,557,1,53.67,10/2/2021,557,FX0154 SHOES MEN REEBOK 43,4,148,Ali Taleb,557,SHOES,MEN,0,60,37,NAVY,43,October,2021
11/2/2021,1065,1,10.06,8/4/2021,1065,CFFVC3-P3 T-SHIRT V NECK MEN HANES XXL,1,3,Ali Taleb,1065,T-SHIRT V NECK,MEN,0,10,3,WHITE,XXL,August,2021
11/2/2021,1783,1,50.32,1/11/2021,1783,374322-01 SHOES MEN PUMA 42,4,120,Ali Taleb,1783,SHOES,MEN,0,55,30,BLACK,42,January,2021
11/2/2021,1630,1,26.84,11/10/2021,1630,F18492703 JACKET MEN ALL IN MOTION L,1,6,Ali Taleb,1630,JACKET,MEN,0,30,6,BLACK,L,November,2021
11/2/2021,1598,1,25.16,6/8/2021,1598,H51080 T-SHIRT MEN ADIDAS S,1,14,Ali Taleb,1598,T-SHIRT,MEN,0,25,14,LIGHT GREY,S,June,2021
11/2/2021,1673,1,35.22,10/27/2021,1673,848417-01 PANT MEN PUMA L,3,90,Ali Taleb,1673,PANT,MEN,0,38,30,BLACK,L,October,2021
11/2/2021,1678,1,35.22,10/27/2021,1678,848416-01 HOODIE MEN PUMA L,3,90,Ali Taleb,1678,HOODIE,MEN,0,38,30,BLACK,L,October,2021
11/2/2021,902,1,8.63,8/4/2021,902,2SLM0233 T-SHIRT MEN SAILORMOON M,1,5,Ali Taleb,902,T-SHIRT,MEN,0,18,5,WHITE,M,August,2021
11/2/2021,662,2,5.75,8/4/2021,662,1010320050P2 SOCKS-SPORT MEN PAIR OF THEIVES 6-12,15,45,Ali Taleb,662,SOCKS-SPORT,MEN,0,6,3,MULTI,12-Jun,August,2021
11/3/2021,1373,1,65.66,6/5/2021,1373,WM6044-010 JACKET MEN COLUMBIA S,1,25,Ali Taleb,1373,JACKET,MEN,0,70,18,BLACK,S,June,2021
11/3/2021,1662,1,35.64,10/27/2021,1662,BV2671-010 PANT MEN NIKE S,1,15,Ali Taleb,1662,PANT,MEN,0,38,15,BLACK,S,October,2021
11/3/2021,1676,1,37.83,10/27/2021,1676,848416-01 HOODIE MEN PUMA S,3,90,Ali Taleb,1676,HOODIE,MEN,0,38,30,BLACK,S,October,2021
11/3/2021,1761,1,24.89,1/11/2021,1761,14679190-G HOODIE MEN 32DEGREE S,3,30,Ali Taleb,1761,HOODIE,MEN,0,25,10,GREY,S,January,2021
11/3/2021,665,1,5.74,8/4/2021,665,PL556109015P2 SOCKS-WINTER MEN PKWY 6-12,13,39,Ali Taleb,665,SOCKS-WINTER,MEN,0,6,3,MULTI,12-Jun,August,2021
11/3/2021,896,1,23.92,8/4/2021,896,281050831 FLEECE JACKET MEN GOODFELLOW L,1,6,Ali Taleb,896,FLEECE JACKET,MEN,0,25,6,BLACK,L,August,2021
11/3/2021,1653,1,26.79,10/27/2021,1653,43140512 JACKET MEN GOODFELLOW M,1,15,Ali Taleb,1653,JACKET,MEN,0,28,15,BLACK,M,October,2021
11/4/2021,1732,1,30.47,1/11/2021,1732,T219511G VEST MEN 32DEGREES XXL,2,40,Ali Taleb,1732,VEST,MEN,0,35,20,GREEN,XXL,January,2021
11/4/2021,1779,1,54.76,1/11/2021,1779,374322-07 SHOES MEN PUMA 44.5,7,210,Ali Taleb,1779,SHOES,MEN,0,55,30,NAVY,44.5,January,2021
11/4/2021,1630,-1,-30.47,11/10/2021,1630,F18492703 JACKET MEN ALL IN MOTION L,1,6,Ali Taleb,1630,JACKET,MEN,0,30,6,BLACK,L,November,2021
11/4/2021,599,1,21.9,10/2/2021,599,SOCKS-PUMA SOCKS MEN PUMA 6 12,35,420,Ali Taleb,599,SOCKS,MEN,0,22,12,BLACK\WHITE,6 12,October,2021
11/4/2021,1682,1,37.83,10/27/2021,1682,848416-06 HOODIE MEN PUMA M,3,90,Ali Taleb,1682,HOODIE,MEN,0,38,30,NAVY,M,October,2021
11/4/2021,1667,1,37.83,10/27/2021,1667,848417-06 PANT MEN PUMA M,2,60,Ali Taleb,1667,PANT,MEN,0,38,30,NAVY,M,October,2021
11/4/2021,557,-1,-50.78,10/2/2021,557,FX0154 SHOES MEN REEBOK 43,4,148,Ali Taleb,557,SHOES,MEN,0,60,37,NAVY,43,October,2021
11/4/2021,555,1,50.78,10/2/2021,555,FX0154 SHOES MEN REEBOK 42,4,148,Ali Taleb,555,SHOES,MEN,0,60,37,NAVY,42,October,2021
11/4/2021,1753,1,24.18,1/11/2021,1753,1464658-410 SHIRT MEN FILA XL,1,10,Ali Taleb,1753,SHIRT,MEN,0,25,10,NAVY,XL,January,2021
11/4/2021,594,1,31.43,10/2/2021,594,SN23757 SHOES WOMEN SKECHERS 36.5,1,27,Ali Taleb,594,SHOES,WOMEN,0,48,27,BLUE,36.5,October,2021
11/5/2021,980,1,11.7,8/4/2021,980,40020329-P4 BOXER MEN HANES M,1,4,Ali Taleb,980,BOXER,MEN,0,12,4,MULTI,M,August,2021
11/5/2021,1678,-1,-34.79,10/27/2021,1678,848416-01 HOODIE MEN PUMA L,3,90,Ali Taleb,1678,HOODIE,MEN,0,38,30,BLACK,L,October,2021
11/5/2021,1678,1,30,10/27/2021,1678,848416-01 HOODIE MEN PUMA L,3,90,Ali Taleb,1678,HOODIE,MEN,0,38,30,BLACK,L,October,2021
11/5/2021,1763,1,43.88,1/11/2021,1763,1484906-B JACKET MEN 32DEGREE M,2,40,Ali Taleb,1763,JACKET,MEN,0,45,20,BLACK,M,January,2021
11/5/2021,1073,1,17.37,4/24/2021,1073,AJ8023-833 T-SHIRT MEN NIKE L,2,16,Ali Taleb,1073,T-SHIRT,MEN,0,22,7,ORANGE,L,April,2021
11/5/2021,1758,1,28.3,1/11/2021,1758,1464051-B SHIRT MEN WEATHERPROOF S,1,10,Ali Taleb,1758,SHIRT,MEN,0,28,10,BLACK,S,January,2021
11/5/2021,1672,1,30,10/27/2021,1672,848417-01 PANT MEN PUMA M,3,90,Ali Taleb,1672,PANT,MEN,0,38,30,BLACK,M,October,2021
11/5/2021,1672,-1,-34.79,10/27/2021,1672,848417-01 PANT MEN PUMA M,3,90,Ali Taleb,1672,PANT,MEN,0,38,30,BLACK,M,October,2021
11/5/2021,1672,1,35.45,10/27/2021,1672,848417-01 PANT MEN PUMA M,3,90,Ali Taleb,1672,PANT,MEN,0,38,30,BLACK,M,October,2021
11/5/2021,1647,1,20.29,10/27/2021,1647,42114646 JEANS MEN GOODFELLOW 34,1,12,Ali Taleb,1647,JEANS,MEN,0,22,12,BLACK,34,October,2021
11/5/2021,1678,1,35.45,10/27/2021,1678,848416-01 HOODIE MEN PUMA L,3,90,Ali Taleb,1678,HOODIE,MEN,0,38,30,BLACK,L,October,2021
11/5/2021,729,1,15.64,8/4/2021,729,04021877-P6 BOXER MEN HANES L,1,12,Ali Taleb,729,BOXER,MEN,0,20,12,MULTI,L,August,2021
11/5/2021,1688,1,35.05,10/27/2021,1688,848416-03 HOODIE MEN PUMA L,3,90,Ali Taleb,1688,HOODIE,MEN,0,38,30,GREY,L,October,2021
11/6/2021,1372,1,60.5,6/5/2021,1372,WM6044-056 JACKET MEN COLUMBIA XXL,1,25,Ali Taleb,1372,JACKET,MEN,0,70,18,GREY,XXL,June,2021
11/6/2021,806,1,23.15,8/4/2021,806,570197 SPORT PANT MEN GOODFELLOW L,1,6,Ali Taleb,806,SPORT PANT,MEN,0,25,6,BLACK,L,August,2021
11/6/2021,696,1,13.89,8/4/2021,696,00630-100275-P2 BOXER MEN PAIR OF THEIVES L,4,20,Ali Taleb,696,BOXER,MEN,0,15,5,MULTI,L,August,2021
11/6/2021,1630,1,27.78,11/10/2021,1630,F18492703 JACKET MEN ALL IN MOTION L,1,6,Ali Taleb,1630,JACKET,MEN,0,30,6,BLACK,L,November,2021
11/6/2021,1759,1,25.93,1/11/2021,1759,1464051-B SHIRT MEN WEATHERPROOF XL,2,20,Ali Taleb,1759,SHIRT,MEN,0,28,10,BLACK,XL,January,2021
11/6/2021,1053,1,9.58,8/4/2021,1053,571720 THERMAL SHIRT MEN ALL IN MOTION S,1,2,Ali Taleb,1053,THERMAL SHIRT,MEN,0,10,2,BLACK,S,August,2021
11/6/2021,1767,1,43.12,1/11/2021,1767,1484906-N JACKET MEN 32DEGREE M,3,60,Ali Taleb,1767,JACKET,MEN,0,45,20,NAVY,M,January,2021
11/6/2021,1677,1,36.41,10/27/2021,1677,848416-01 HOODIE MEN PUMA M,3,90,Ali Taleb,1677,HOODIE,MEN,0,38,30,BLACK,M,October,2021
11/6/2021,1687,1,36.41,10/27/2021,1687,848416-03 HOODIE MEN PUMA M,3,90,Ali Taleb,1687,HOODIE,MEN,0,38,30,GREY,M,October,2021
11/6/2021,1390,1,7.2,6/5/2021,1390,M553WROP SHIRT MEN RVCA S,1,6,Ali Taleb,1390,SHIRT,MEN,0,20,6,GREEN,S,June,2021
11/6/2021,1672,1,36.41,10/27/2021,1672,848417-01 PANT MEN PUMA M,3,90,Ali Taleb,1672,PANT,MEN,0,38,30,BLACK,M,October,2021
11/6/2021,1683,1,36.41,10/27/2021,1683,848416-06 HOODIE MEN PUMA L,2,60,Ali Taleb,1683,HOODIE,MEN,0,38,30,NAVY,L,October,2021
11/6/2021,1664,1,36.41,10/27/2021,1664,848417-03 PANT MEN PUMA S,1,30,Ali Taleb,1664,PANT,MEN,0,38,30,GREY,S,October,2021
11/6/2021,1673,1,36.41,10/27/2021,1673,848417-01 PANT MEN PUMA L,3,90,Ali Taleb,1673,PANT,MEN,0,38,30,BLACK,L,October,2021
11/6/2021,1762,1,43.12,1/11/2021,1762,1484906-B JACKET MEN 32DEGREE S,2,40,Ali Taleb,1762,JACKET,MEN,0,45,20,BLACK,S,January,2021
11/6/2021,1688,1,36.41,10/27/2021,1688,848416-03 HOODIE MEN PUMA L,3,90,Ali Taleb,1688,HOODIE,MEN,0,38,30,GREY,L,October,2021
11/6/2021,1641,1,21.08,10/27/2021,1641,13925-0007 JEANS MEN DENIZEN 30,1,12,Ali Taleb,1641,JEANS,MEN,0,22,12,BLUE,30,October,2021
11/6/2021,1783,1,55.17,1/11/2021,1783,374322-01 SHOES MEN PUMA 42,4,120,Ali Taleb,1783,SHOES,MEN,0,55,30,BLACK,42,January,2021
11/6/2021,1682,1,36.41,10/27/2021,1682,848416-06 HOODIE MEN PUMA M,3,90,Ali Taleb,1682,HOODIE,MEN,0,38,30,NAVY,M,October,2021
11/8/2021,1629,1,25.14,11/10/2021,1629,F16787451 JACKET MEN GOODFELLOW S,1,6,Ali Taleb,1629,JACKET,MEN,0,30,6,BLACK,S,November,2021
11/8/2021,1738,1,25.14,1/11/2021,1738,60224 JEANS MEN BUFFALO 36,6,84,Ali Taleb,1738,JEANS,MEN,0,25,14,DARK BLUE,36,January,2021
11/8/2021,1741,1,25.14,1/11/2021,1741,60225 JEANS MEN BUFFALO 36,6,84,Ali Taleb,1741,JEANS,MEN,0,25,14,BLUE,36,January,2021
11/8/2021,1623,1,25.14,6/8/2021,1623,1348354-B SHIRT MEN BOLLE L,2,26,Ali Taleb,1623,SHIRT,MEN,0,25,13,BLUE,L,June,2021
11/8/2021,1752,1,25.14,1/11/2021,1752,1464658-410 SHIRT MEN FILA L,1,10,Ali Taleb,1752,SHIRT,MEN,0,25,10,NAVY,L,January,2021
11/8/2021,1786,1,50.29,1/11/2021,1786,374322-01 SHOES MEN PUMA 44,6,180,Ali Taleb,1786,SHOES,MEN,0,55,30,BLACK,44,January,2021
11/9/2021,1726,1,28.15,1/11/2021,1726,T219511B VEST MEN 32DEGREES L,2,40,Ali Taleb,1726,VEST,MEN,0,35,20,BLACK,L,January,2021
11/9/2021,1723,1,44.57,10/27/2021,1723,DB0275 SHOES WOMEN ADIDAS 39.5,2,70,Ali Taleb,1723,SHOES,WOMEN,0,48,35,BLACK,39.5,October,2021
11/10/2021,1694,1,30.48,10/27/2021,1694,SPM704U PANT MEN SPIDER XXL,1,28,Ali Taleb,1694,PANT,MEN,0,38,28,BLACK,XXL,October,2021
11/10/2021,786,1,16.04,8/4/2021,786,43201153 COTTON PANT MEN ORIGINAL USE XXL,1,7,Ali Taleb,786,COTTON PANT,MEN,0,20,7,BAIGE,XXL,August,2021
11/11/2021,1445,1,7.52,6/18/2021,1445,927071-04 SOCKS MEN PUMA 09 11,9,45,Ali Taleb,1445,SOCKS,MEN,0,10,5,MIX,09 11,June,2021
11/12/2021,1723,-1,-44.26,10/27/2021,1723,DB0275 SHOES WOMEN ADIDAS 39.5,2,70,Ali Taleb,1723,SHOES,WOMEN,0,48,35,BLACK,39.5,October,2021
11/12/2021,1724,1,44.26,10/27/2021,1724,DB0275 SHOES WOMEN ADIDAS 40,2,70,Ali Taleb,1724,SHOES,WOMEN,0,48,35,BLACK,40,October,2021
11/13/2021,1712,1,60.21,10/27/2021,1712,FX1853 SHOES MEN REEBOK 43,3,120,Ali Taleb,1712,SHOES,MEN,0,65,40,WHITE,43,October,2021
11/13/2021,1074,1,15.28,4/24/2021,1074,AJ8023-833 T-SHIRT MEN NIKE XL,2,16,Ali Taleb,1074,T-SHIRT,MEN,0,22,7,ORANGE,XL,April,2021
11/13/2021,1048,1,7.16,8/4/2021,1048,40041493 THERMAL PANT MEN GOODFELLOW L,1,2,Ali Taleb,1048,THERMAL PANT,MEN,0,10,2,GREEN,L,August,2021
11/13/2021,1794,1,49.22,1/11/2021,1794,FX3651 SHOES MEN ADIDAS 45.5,2,54,Ali Taleb,1794,SHOES,MEN,0,55,27,WHITE,45.5,January,2021
11/13/2021,687,1,10.73,8/4/2021,687,CFFBP3-P3 BOXER MEN HANES L,3,21,Ali Taleb,687,BOXER,MEN,0,15,7,MULTI,L,August,2021
11/15/2021,1729,1,32.31,1/11/2021,1729,T219511G VEST MEN 32DEGREES M,2,40,Ali Taleb,1729,VEST,MEN,0,35,20,GREEN,M,January,2021
11/15/2021,1763,1,41.54,1/11/2021,1763,1484906-B JACKET MEN 32DEGREE M,2,40,Ali Taleb,1763,JACKET,MEN,0,45,20,BLACK,M,January,2021
11/16/2021,1655,1,34.21,10/27/2021,1655,DA0151-100 HOODIE MEN NIKE L,1,18,Ali Taleb,1655,HOODIE,MEN,0,38,18,WHITE,L,October,2021
11/16/2021,1786,1,53.75,1/11/2021,1786,374322-01 SHOES MEN PUMA 44,6,180,Ali Taleb,1786,SHOES,MEN,0,55,30,BLACK,44,January,2021
11/16/2021,1785,-1,-53.75,1/11/2021,1785,374322-01 SHOES MEN PUMA 43,6,180,Ali Taleb,1785,SHOES,MEN,0,55,30,BLACK,43,January,2021
11/16/2021,1785,1,49.93,1/11/2021,1785,374322-01 SHOES MEN PUMA 43,6,180,Ali Taleb,1785,SHOES,MEN,0,55,30,BLACK,43,January,2021
11/16/2021,1776,1,49.93,1/11/2021,1776,374322-07 SHOES MEN PUMA 42.5,2,60,Ali Taleb,1776,SHOES,MEN,0,55,30,NAVY,42.5,January,2021
11/16/2021,1466,1,36.31,6/18/2021,1466,374513-04 shoes MEN PUMA 42.5,6,156,Ali Taleb,1466,SHOES,MEN,0,40,26,BLACK,42.5,June,2021
11/16/2021,1798,1,43.44,1/11/2021,1798,368892-02 SHOES WOMEN PUMA 38.5,2,56,Ali Taleb,1798,SHOES,WOMEN,0,45,28,BLACK,38.5,January,2021
11/17/2021,1644,1,19.58,10/27/2021,1644,47752-0090 JEANS MEN DENIZEN 32,1,12,Ali Taleb,1644,JEANS,MEN,0,22,12,BLUE,32,October,2021
