Ref#,Date,Time,Item Code,Description,Qty In Stock,Price,Sales Qty,Sales Price,Discount %,Total Sales,Price in USD,Group,Category,"Quantity
On Hand","Retail
Price","Opening
Cost USD",Color,Size
SIH0000033,2/1/2022,20:14,1850,SHOES MEN ADIDAS,0,55,1,1100000,0,1100000,54.74,SHOES,Men,0,55,34,GREY,42.5
SIH0000033,2/1/2022,18:13,1618,SHIRT MEN BOLLE,0,25,1,300000,0,300000,14.93,SHIRT,Men,0,25,13,GREY+WHITE,S
SIH0000033,2/1/2022,18:13,1894,JEANS MEN LEVIS,-1,30,1,300000,0,300000,14.93,JEANS,Men,0,30,11,BLUE,34
SIH0000033,2/1/2022,18:13,1691,PANT MEN SPIDER,0,38,1,600000,0,600000,29.86,PANT,Men,0,38,28,BLACK,M
SIH0000033,2/1/2022,18:13,1757,SHIRT MEN CHAMPION,0,30,1,260000,0,260000,12.94,SHIRT,Men,0,30,10,NAVY,S
SIH0000034,2/1/2022,20:14,1848,SOCKS MEN,0,12,1,252000,0.7937,249999.876,12.44,SOCKS,Men,0,12,6,MULTI,
SIH0000035,2/2/2022,21:49,1687,HOODIE MEN PUMA,-1,38,1,808857.1434,17.5258,667098.4582,32.06,HOODIE,Men,0,38,30,GREY,M
SIH0000035,2/2/2022,21:49,2059,P4-SHIRT MEN GOODFELLOW,0,16,1,340571.4288,6.25,319285.7145,15.34,P4-SHIRT,Men,0,16,8,BLACK,L
SIH0000035,2/2/2022,21:49,666,SOCKS-WINTER MEN PKWY,1,3,1,63857.1429,41.1765,37563.00645,1.81,SOCKS-WINTER,Men,1,3,1.5,MULTI,12-Jun
SIH0000035,2/2/2022,21:49,2416,GLOVES MEN ISOTONER,0,15,1,319285.7145,33.3333,212857.2494,10.23,GLOVES,Men,0,15,3,BLACK,L
SIH0000035,2/2/2022,21:49,660,SOCKS-DRESS MEN PAIR OF THEIVES,0,9,1,191571.4287,17.5258,157997.0032,7.59,SOCKS-DRESS,Men,0,9,6,MULTI,12-Jun
SIH0000035,2/2/2022,21:49,865,SWEATSHIRT MEN STAR WARS,0,18,1,383142.8574,50,191571.4287,9.21,SWEATSHIRT,Men,0,18,5,BLACK,XL
SIH0000035,2/2/2022,21:49,2339,SOCKS MEN FRUIT OF THE LOOM,0,2,1,42571.4286,41.1765,25042.0043,1.2,SOCKS,Men,0,2,1,BLACK,6\12
SIH0000035,2/2/2022,21:49,1701,SHOES MEN REEBOK,0,65,1,1383571.43,0,1383571.43,66.49,SHOES,Men,0,65,40,GREY,44
SIH0000035,2/2/2022,21:49,654,SOCKS-DRESS MEN GOODFELLOW,7,3,4,63857.1429,41.1765,150252.0258,7.22,SOCKS-DRESS,Men,7,3,2,MULTI,12-Jun
SIH0000035,2/2/2022,21:49,1532,SHOES MEN ADIDAS,0,50,1,1064285.715,17.5258,877761.1292,42.18,SHOES,Men,0,50,37.5,BLUE,42
SIH0000035,2/2/2022,21:49,1920,PANT MEN ORIGINAL USE,0,15,1,319285.7145,66.6667,106428.4651,5.11,PANT,Men,0,15,6,BLUE,M
SIH0000036,2/3/2022,20:05,1707,SHOES MEN REEBOK,0,65,1,1397500,9.0909,1270454.673,59.16,SHOES,Men,0,65,40,NAVY,44
SIH0000036,2/3/2022,11:39,1717,SHOES MEN REEBOK,0,60,1,1290000,0,1290000,60.07,SHOES,Men,0,60,40,BLACK,46
SIH0000036,2/3/2022,20:05,1858,SHOES WOMEN ADIDAS,0,45,1,967500,9.0909,879545.5425,40.96,SHOES,Women,0,45,30,BLACK,39.5
SIH0000036,2/3/2022,11:39,1848,SOCKS MEN,0,12,1,258000,0,258000,12.01,SOCKS,Men,0,12,6,MULTI,
SIH0000037,2/3/2022,20:05,2328,TANK MEN FRUIT OF THE LOOM,2,1,5,21500,-0.4651,107999.9825,5.03,TANK,Men,0,1,0.5,WHITE,M
SIH0000037,2/3/2022,20:05,2328,TANK MEN FRUIT OF THE LOOM,2,1,1,21500,50.9044,10555.554,1,TANK,Men,0,1,0.5,WHITE,M
SIH0000037,2/3/2022,20:05,698,BOXER MEN PAIR OF THEIVES,0,3,1,322500,50.9044,158333.31,7.37,BOXER,Men,0,3,5,MULTI,S
SIH0000037,2/3/2022,20:05,768,JEANS PANT MEN GOODFELLOW,0,20,1,430000,50.9044,211111.08,9.83,JEANS PANT,Men,0,20,7,BAIGE,33
SIH0000038,2/4/2022,20:12,1723,SHOES WOMEN ADIDAS,0,48,-1,1032000,0,-1032000,-47.9,SHOES,Women,0,48,35,BLACK,39.5
SIH0000038,2/4/2022,20:12,2339,SOCKS MEN FRUIT OF THE LOOM,0,2,2,43000,0,86000,3.99,SOCKS,Men,0,2,1,BLACK,6\12
SIH0000038,2/4/2022,20:12,2339,SOCKS MEN FRUIT OF THE LOOM,0,2,1,43000,11.9048,37880.936,1.76,SOCKS,Men,0,2,1,BLACK,6\12
SIH0000038,2/4/2022,20:12,1738,JEANS MEN BUFFALO,0,25,1,537500,11.9048,473511.7,21.98,JEANS,Men,0,25,14,DARK BLUE,36
SIH0000038,2/4/2022,20:12,2401,P3-BOXER MEN GOODFELLOW,0,12,1,258000,32.4324,174324.408,8.09,P3-BOXER,Men,0,12,3,BLACK,XXL
SIH0000038,2/4/2022,20:12,2340,PANT MEN ADIDAS,0,27,1,580500,55.5556,257999.742,11.97,PANT,Men,0,27,6,GREY,M
SIH0000038,2/4/2022,20:12,1131,T-SHIRT MEN CHAMPION,0,18,1,387000,55.5556,171999.828,7.98,T-SHIRT,Men,0,18,6,BLACK,S
SIH0000038,2/4/2022,20:12,654,SOCKS-DRESS MEN GOODFELLOW,7,3,5,64500,11.9048,284107.02,13.19,SOCKS-DRESS,Men,7,3,2,MULTI,12-Jun
SIH0000038,2/4/2022,20:12,1724,SHOES WOMEN ADIDAS,0,48,1,1032000,0,1032000,47.9,SHOES,Women,0,48,35,BLACK,40
SIH0000038,2/4/2022,20:12,1505,SHOES WOMEN CHAMPION,0,35,1,752500,28.5714,537500.215,24.95,SHOES,Women,0,35,18,BLACK,38
SIH0000038,2/4/2022,20:12,1735,PANT MEN GLACIER,0,25,1,537500,32.4324,363175.85,16.86,PANT,Men,0,25,16,BLACK,XXL
SIH0000039,2/4/2022,20:12,679,BOXER MEN GOODFELLOW,0,15,1,322500,62.1016,122222.34,5.67,BOXER,Men,0,15,7,MULTI,XL
SIH0000039,2/4/2022,20:12,1071,MEN BOXER HANES,0,12,1,258000,62.1016,97777.872,4.54,MEN,Men,0,12,6,MULTI,XL
SIH0000039,2/4/2022,20:12,1445,SOCKS MEN PUMA 09,0,10,1,215000,53.4884,99999.94,4.64,SOCKS,Sports,0,10,5,MIX,09 11
SIH0000040,2/5/2022,20:05,870,SWEATSHIRT MEN GOODFELLOW,0,18,1,387000,48.5294,199191.222,9.35,SWEATSHIRT,Men,0,18,5,NAVY - GREY,XXL
SIH0000040,2/5/2022,12:44,1842,SOCKS MEN,0,22,1,473000,0,473000,22.21,SOCKS,Men,0,22,12,BLACK,
SIH0000040,2/5/2022,20:05,143,SWEATSHIRT FLEECE MEN NAUTICA,0,30,1,645000,48.5294,331985.37,15.59,SWEATSHIRT,Men,0,30,14,GREEN BLUE,XXL
SIH0000040,2/5/2022,20:05,1355,SHIRT MEN CHAMPION,0,20,1,430000,48.5294,221323.58,10.39,SHIRT,Men,0,20,7,YELLOW,XXL
SIH0000041,2/5/2022,20:05,987,MEN SWEATSHIRT ORIGINAL USR,0,18,1,387000,53.4884,179999.892,8.45,MEN,Men,0,18,6,GREEN,XS
SIH0000041,2/5/2022,20:05,679,BOXER MEN GOODFELLOW,0,15,1,322500,53.4884,149999.91,7.04,BOXER,Men,0,15,7,MULTI,XL
SIH0000041,2/5/2022,20:05,596,SHOES WOMEN SKECHERS,0,48,1,1032000,29.2636,729999.648,34.28,SHOES,Women,0,48,27,BLUE,38
SIH0000041,2/5/2022,20:05,105,JACKET MEN KENNETH COLE,0,45,1,967500,37.9845,599999.9625,28.18,JACKET,Men,0,45,16,BLACK,S
SIH0000041,2/5/2022,20:05,1354,SHIRT MEN CHAMPION,0,20,1,430000,30.2326,299999.82,14.09,SHIRT,Men,0,20,7,BLUE,XXL
SIH0000041,2/5/2022,20:05,693,BOXER MEN GOODFELLOW,0,5,1,107500,53.4884,49999.97,2.35,BOXER,Men,0,5,2,MULTI,S
SIH0000042,2/7/2022,15:35,2419,BOOTS MEN KHOMBU,0,35,1,430000,0,430000,20.2,BOOTS,Men,0,35,15,BROWN,44
SIH0000042,2/7/2022,20:23,2339,SOCKS MEN FRUIT OF THE LOOM,0,2,2,43000,0,86000,4.04,SOCKS,Men,0,2,1,BLACK,6\12
SIH0000042,2/7/2022,15:35,1468,shoes MEN PUMA,1,40,1,645000,0,645000,30.29,SHOES,Men,0,40,26,BLACK,44
SIH0000042,2/7/2022,15:35,1859,SHOES WOMEN ADIDAS,0,45,1,752500,0,752500,35.34,SHOES,Women,0,45,30,BLACK,40
SIH0000043,2/7/2022,20:23,2347,SWEATER MEN GOODFELLOW,0,18,1,387000,50.9044,189999.972,8.92,SWEATER,Men,0,18,6,BIEGE,XL
SIH0000043,2/7/2022,20:23,2307,BACKPACK MEN REEBOK,0,35,1,752500,0.3322,750000.195,35.23,BACKPACK,Men,0,35,25,NAVY,OS
SIH0000043,2/7/2022,20:23,2338,SOCKS MEN ALL IN MOTION,0,2,2,43000,6.9767,80000.038,3.76,SOCKS,Men,0,2,1,BLACK,6\12
SIH0000044,2/8/2022,16:39,1701,SHOES MEN REEBOK,0,65,1,1397500,0,1397500,65.61,SHOES,Men,0,65,40,GREY,44
SIH0000044,2/8/2022,19:00,1584,SHOES MEN REEBOK,0,60,1,1290000,8.3333,1182500.43,55.52,SHOES,Men,0,60,38,LIGHT GREY,44
SIH0000044,2/8/2022,19:00,891,HOODIE MEN GOODFELLOW,0,25,1,537500,60,215000,10.09,HOODIE,Men,0,25,6,OILY,XXL
SIH0000045,2/8/2022,19:00,1692,PANT MEN SPIDER,0,38,1,817000,21.0963,644643.229,30.26,PANT,Men,0,38,28,BLACK,L
SIH0000045,2/8/2022,19:00,763,JEANS PANT MEN GOODFELLOW,0,20,1,430000,47.6744,225000.08,10.56,JEANS PANT,Men,0,20,7,BLACK,36
SIH0000045,2/8/2022,19:00,880,SWEATSHIRT MEN GOODFELLOW,0,18,1,387000,21.0963,305357.319,14.34,SWEATSHIRT,Men,0,18,5,BLUE,L
SIH0000045,2/8/2022,19:00,765,JEANS PANT MEN GOODFELLOW,0,20,1,430000,47.6744,225000.08,10.56,JEANS PANT,Men,0,20,7,KHAKI,34
SIH0000046,2/9/2022,20:02,1708,SHOES MEN REEBOK,0,65,1,1397500,4.7619,1330952.448,62.63,SHOES,Men,0,65,40,NAVY,44.5
SIH0000046,2/9/2022,20:02,2066,P1-BOXER MEN GOODFELLOW,0,5,0,107500,0,0,0,P1-BOXER,Men,0,5,3,BLACK,M
SIH0000046,2/9/2022,20:02,2066,P1-BOXER MEN GOODFELLOW,0,5,1,107500,3.0303,104242.4275,4.91,P1-BOXER,Men,0,5,3,BLACK,M
SIH0000046,2/9/2022,20:02,1466,shoes MEN PUMA,-1,40,1,860000,4.7619,819047.66,38.54,SHOES,Men,0,40,26,BLACK,42.5
SIH0000046,2/9/2022,20:02,2323,SLIP MEN HANES,0,2,5,43000,0,215000,10.12,SLIP,Men,0,2,0.5,MULTI,S
SIH0000046,2/9/2022,20:02,1893,JEANS MEN LEVIS,0,30,0,602000,0,0,0,JEANS,Men,0,30,11,BLUE,33
SIH0000046,2/9/2022,20:02,1893,JEANS MEN LEVIS,0,30,1,602000,3.0303,583757.594,27.47,JEANS,Men,0,30,11,BLUE,33
SIH0000047,2/9/2022,20:02,1046,THERMAL PANT MEN ALL IN MOTION,0,10,1,215000,43.6223,121212.055,5.7,THERMAL PANT,Men,0,10,2,BLACK,S
SIH0000047,2/9/2022,20:02,2298,P3-BOXER MEN PUMA,0,22,1,537500,16.2791,449999.8375,21.18,P3-BOXER,Men,0,22,15.5,MULTI,M
SIH0000047,2/9/2022,20:02,1050,THERMAL PANT KIDS HANES,0,10,1,215000,43.6223,121212.055,5.7,THERMAL PANT,Kids,0,10,2,GREY,M
SIH0000047,2/9/2022,20:02,1842,SOCKS MEN,0,22,1,473000,0,473000,22.26,SOCKS,Men,0,22,12,BLACK,
SIH0000047,2/9/2022,20:02,290,BOOTS KIDS CAT AND JACK,0,13,1,279500,43.6223,157575.6715,7.42,BOOTS,Kids,0,13,8,BLACK,8
SIH0000047,2/9/2022,20:02,2294,P4-BOXER MEN REEBOK,0,28,1,602000,0,602000,28.33,P4-BOXER,Men,0,28,16,MULTI,XL
SIH0000047,2/9/2022,20:02,1139,T-SHIRT MEN UNDERARMOUR,0,20,1,430000,48.8372,220000.04,10.35,T-SHIRT,Men,0,20,7,BLUE,XXL
SIH0000048,2/10/2022,20:13,859,SHIRT MEN GOODFELLOW,0,10,1,215000,16.6667,179166.595,8.5,SHIRT,Men,0,10,6,BLUE WHITE,XXL
SIH0000048,2/10/2022,20:13,1693,PANT MEN SPIDER,0,38,1,817000,13.1579,709499.957,33.66,PANT,Men,0,38,28,BLACK,XL
SIH0000048,2/10/2022,20:13,2057,PANT MEN ALL IN MOTION,0,22,1,473000,23.0769,363846.263,17.26,PANT,Men,0,22,9,BLACK,M
SIH0000048,2/10/2022,20:13,1612,JEANS MEN BUFFALO,0,25,1,537500,16.6667,447916.4875,21.25,JEANS,Men,0,25,16,BLUE,38
SIH0000048,2/10/2022,20:13,87,SHOES MEN SKECHERS,0,55,1,1182500,23.0769,909615.6575,43.15,SHOES,Men,0,55,36,BLACK-GREY,42
SIH0000048,2/10/2022,20:13,403,T-SHIRT MEN NIKE,0,28,1,602000,23.0769,463077.062,21.97,T-SHIRT,Men,0,28,10,BLACK WHITE,S
SIH0000048,2/10/2022,20:13,2037,T-SHIRT MEN ALL IN MOTION,0,18,1,387000,23.0769,297692.397,14.12,T-SHIRT,Men,0,18,9,GREY,L
SIH0000048,2/10/2022,12:53,2288,CAP MEN PUMA,0,20,1,430000,0,430000,20.4,CAP,Men,0,20,15,BLACK,OS
SIH0000048,2/10/2022,20:13,1466,shoes MEN PUMA,-1,40,1,860000,23.0769,661538.66,31.39,SHOES,Men,0,40,26,BLACK,42.5
SIH0000048,2/10/2022,20:13,1739,JEANS MEN BUFFALO,0,25,1,537500,16.6667,447916.4875,21.25,JEANS,Men,0,25,14,DARK BLUE,38
SIH0000048,2/10/2022,20:13,1132,T-SHIRT MEN CHAMPION,0,18,1,387000,23.0769,297692.397,14.12,T-SHIRT,Men,0,18,6,GREY,M
SIH0000048,2/10/2022,20:13,2337,SOCKS MEN POWERSOX,-1,2,3,43000,16.6667,107499.957,5.1,SOCKS,Men,0,2,1,BLACK,6\12
SIH0000048,2/10/2022,20:13,2340,PANT MEN ADIDAS,0,27,1,580500,23.0769,446538.5955,21.18,PANT,Men,0,27,6,GREY,M
SIH0000048,2/10/2022,20:13,2304,WAIST BAG MEN REEBOK,0,18,1,387000,0,387000,18.36,WAIST BAG,Men,0,18,12,BLACK,OS
SIH0000049,2/10/2022,20:13,1897,JEANS MEN LEVIS,0,28,1,602000,19.8655,482409.69,22.89,JEANS,Men,0,28,11,BLUE,29
SIH0000049,2/10/2022,20:13,1343,PANTS MEN CHAMPION,0,25,1,537500,19.8655,430722.9375,20.43,PANTS,Men,0,25,10,GREY,S
SIH0000049,2/10/2022,20:13,1757,SHIRT MEN CHAMPION,0,30,1,645000,19.8655,516867.525,24.52,SHIRT,Men,0,30,10,NAVY,S
SIH0000050,2/11/2022,21:16,690,BOXER MEN GOODFELLOW,0,25,1,537500,53.1915,251595.6875,11.94,BOXER,Men,0,25,10,MULTI,XL
SIH0000050,2/11/2022,21:16,1333,T-SHIRT MEN JACHS,0,22,1,473000,53.1915,221404.205,10.5,T-SHIRT,Men,0,22,12,BLACK,XXL
SIH0000050,2/11/2022,21:16,875,SWEATSHIRT MEN GOODFELLOW,0,18,1,387000,0,387000,18.36,SWEATSHIRT,Men,0,18,5,RED,M
SIH0000050,2/11/2022,21:16,2407,P1-BOXER MEN PAIR OF THIEVES,0,4,1,86000,0,86000,4.08,P1-BOXER,Men,0,4,1,WHITE,M
SIH0000050,2/11/2022,21:16,655,SOCKS-DRESS MEN GOODFELLOW,4,6,2,129000,0,258000,12.24,SOCKS-DRESS,Men,4,6,3,MULTI,12-Jun
SIH0000050,2/11/2022,21:16,110,SHIRT MEN RYAM SEACREST,0,20,1,430000,0,430000,20.4,SHIRT,Men,0,20,10,PURPLE,XL
SIH0000050,2/11/2022,21:16,1445,SOCKS MEN PUMA 09,0,10,1,215000,0,215000,10.2,SOCKS,Sports,0,10,5,MIX,09 11
SIH0000051,2/11/2022,20:19,2291,CAP MEN PUMA,0,20,1,430000,0,430000,20.4,CAP,Men,0,20,15,WHITE,OS
SIH0000051,2/11/2022,13:54,1842,SOCKS MEN,0,22,1,473000,0,473000,22.44,SOCKS,Men,0,22,12,BLACK,
SIH0000051,2/11/2022,13:54,2295,P4-BOXER MEN REEBOK,0,28,1,602000,0,602000,28.56,P4-BOXER,Men,0,28,16,MULTI,M
SIH0000052,2/12/2022,19:47,153,PANT FLEECE MEN NIKE,0,35,1,752500,13.1455,653580.1125,30.95,PANT,Men,0,35,12,GRAY,S
SIH0000052,2/12/2022,19:47,666,SOCKS-WINTER MEN PKWY,1,3,1,64500,57.1429,27642.8295,1.31,SOCKS-WINTER,Men,1,3,1.5,MULTI,12-Jun
SIH0000052,2/12/2022,19:47,1035,TAGLESS T-SHIRT MEN HANES,0,10,1,215000,13.1455,186737.175,8.84,TAGLESS T-SHIRT,Men,0,10,3,BLACK - GREY,S
SIH0000052,2/12/2022,19:47,550,SHOES WOMEN REEBOK,0,50,1,1075000,30,752500,35.63,SHOES,Women,0,50,34,BORDEAU,37.5
SIH0000052,2/12/2022,19:47,989,NOSHOW VEE MEN HANES,0,12,1,258000,13.1455,224084.61,10.61,NOSHOW VEE,Men,0,12,4,GREY,S
SIH0000052,2/12/2022,19:47,1581,SHOES MEN REEBOK,0,60,1,1290000,13.1455,1120423.05,53.05,SHOES,Men,0,60,38,LIGHT GREY,41
SIH0000052,2/12/2022,19:47,1676,HOODIE MEN PUMA,0,38,1,817000,13.1455,709601.265,33.6,HOODIE,Men,0,38,30,BLACK,S
SIH0000052,2/12/2022,19:47,1913,SHIRT MEN GOODFELLOW,0,20,1,430000,13.1455,373474.35,17.68,SHIRT,Men,0,20,7,BLUE,S
SIH0000052,2/12/2022,19:47,1671,PANT MEN PUMA,0,38,1,817000,13.1455,709601.265,33.6,PANT,Men,0,38,30,BLACK,S
SIH0000052,2/12/2022,19:47,2339,SOCKS MEN FRUIT OF THE LOOM,0,2,1,43000,57.1429,18428.553,1,SOCKS,Men,0,2,1,BLACK,6\12
SIH0000052,2/12/2022,19:47,2335,SOCKS MEN HANES,-6,2,1,43000,57.1429,18428.553,1,SOCKS,Men,0,2,1,WHITE,6\12
SIH0000052,2/12/2022,19:47,2329,TANK MEN HANES,1,1,3,21500,0,64500,3.05,TANK,Men,0,1,0.5,WHITE,XL
SIH0000053,2/12/2022,19:47,693,BOXER MEN GOODFELLOW,0,5,1,107500,53.4884,49999.97,2.37,BOXER,Men,0,5,2,MULTI,S
SIH0000053,2/12/2022,19:47,129,PANT FLEECE MEN PUMA,0,35,1,752500,9.6346,679999.635,32.2,PANT,Men,0,35,22,BLACK,S
SIH0000053,2/12/2022,19:47,1747,SHIRT MEN FILA,0,22,1,473000,16.9435,392857.245,18.6,SHIRT,Men,0,22,10,GREY,XXL
SIH0000053,2/12/2022,19:47,2337,SOCKS MEN POWERSOX,-1,2,1,43000,6.9767,40000.019,1.89,SOCKS,Men,0,2,1,BLACK,6\12
SIH0000053,2/12/2022,19:47,1623,SHIRT MEN BOLLE,0,25,1,537500,34.8837,350000.1125,16.57,SHIRT,Men,0,25,13,BLUE,L
SIH0000053,2/12/2022,19:47,1845,SOCKS MEN,0,20,1,430000,16.9435,357142.95,16.91,SOCKS,Men,0,20,9,MULTI,
SIH0000054,2/14/2022,20:25,1684,HOODIE MEN PUMA,0,38,1,817000,17.8082,671507.006,31.92,HOODIE,Men,0,38,30,NAVY,XL
SIH0000054,2/14/2022,20:25,130,PANT FLEECE MEN PUMA,0,35,1,752500,17.8082,618493.295,29.4,PANT,Men,0,35,22,GRAY,M
SIH0000054,2/14/2022,12:45,1843,SOCKS MEN,1,15,1,320000,0,320000,15.21,SOCKS,Men,1,15,9,BLACK,
SIH0000054,2/14/2022,20:25,988,NOSHOW TEE MEN HANES,0,12,1,258000,40.4762,153571.404,7.3,NOSHOW TEE,Men,0,12,4,LIGHT GREY,S
SIH0000054,2/14/2022,20:25,2395,P3-TSHIRT MEN HANES,0,10,1,215000,40.4762,127976.17,6.08,P3-TSHIRT,Men,0,10,2,WHITE,L
SIH0000054,2/14/2022,20:25,1035,TAGLESS T-SHIRT MEN HANES,0,10,1,215000,40.4762,127976.17,6.08,TAGLESS T-SHIRT,Men,0,10,3,BLACK - GREY,S
SIH0000054,2/14/2022,20:25,2393,P3-TSHIRT MEN HANES,1,2,1,215000,40.4762,127976.17,6.08,P3-TSHIRT,Men,0,2,2,MULTI,S
SIH0000054,2/14/2022,20:25,123,SHIRT MEN CLUB ROOM,0,20,1,430000,55,193500,9.2,SHIRT,Men,0,20,10,BLUE-YELLOW,L
SIH0000055,2/14/2022,20:25,881,SWEATSHIRT MEN GOODFELLOW,0,18,1,387000,41.8605,224999.865,10.7,SWEATSHIRT,Men,0,18,5,GREY,XL
SIH0000055,2/14/2022,20:25,2314,BOXER MEN HANES,5,4,1,86000,47.6744,45000.016,2.14,BOXER,Men,4,4,1,MULTI,M
SIH0000055,2/14/2022,15:12,2421,SHOES MEN REEBOK,0,45,1,752500,0,752500,35.77,SHOES,Men,0,45,20,WHITE,43
SIH0000055,2/14/2022,15:12,1467,shoes MEN PUMA,0,40,1,645000,0,645000,30.66,SHOES,Men,0,40,26,BLACK,43
SIH0000055,2/14/2022,20:25,1156,T-SHIRT MEN CHAMPION,0,18,1,387000,41.8605,224999.865,10.7,T-SHIRT,Men,0,18,6,GREEN,L
SIH0000056,2/15/2022,20:35,622,PIJAMA MEN PUMA,0,48,1,1032000,31.25,709500,33.76,PIJAMA,Men,0,48,15,BLACK,M
SIH0000056,2/15/2022,17:10,2339,SOCKS MEN FRUIT OF THE LOOM,0,2,4,43000,0,172000,8.18,SOCKS,Men,0,2,1,BLACK,6\12
SIH0000056,2/15/2022,20:35,921,T-SHIRT MEN SUPER MARIO,0,10,1,215000,31.25,147812.5,7.03,T-SHIRT,Men,0,10,5,RED - BLUE,M
SIH0000056,2/15/2022,20:35,599,SOCKS MEN PUMA 6,0,22,1,473000,31.25,325187.5,15.47,SOCKS,Sports,0,22,12,BLACK\WHITE,6 12
SIH0000056,2/15/2022,20:35,884,SWEATER MEN GOODFELLOW,0,18,1,387000,50,193500,9.21,SWEATER,Men,0,18,5,GREEN,S
SIH0000057,2/15/2022,20:35,2314,BOXER MEN HANES,5,4,2,86000,47.6744,90000.032,4.28,BOXER,Men,4,4,1,MULTI,M
SIH0000057,2/15/2022,20:35,1199,SHORTS MEN SPEEDO,0,20,1,430000,41.8605,249999.85,11.9,SHORTS,Men,0,20,7,BLUE + RED,S
SIH0000057,2/15/2022,20:35,1348,PANTS MEN CHAMPION,0,25,1,537500,29.3023,380000.1375,18.08,PANTS,Men,0,25,10,GREY,L
SIH0000057,2/15/2022,17:19,1845,SOCKS MEN,0,20,1,420000,0,420000,19.99,SOCKS,Men,0,20,9,MULTI,
SIH0000058,2/15/2022,17:32,2339,SOCKS MEN FRUIT OF THE LOOM,0,2,2,35000,0,70000,3.33,SOCKS,Men,0,2,1,BLACK,6\12
SIH0000058,2/15/2022,17:32,674,SOCKS-SPORT MEN FRUIT OF THE LOOM,9,3,4,35000,0,140000,6.66,SOCKS-SPORT,Men,0,3,1.5,MULTI,12-Jun
SIH0000058,2/16/2022,13:33,29,SHOES MEN PUMA,0,55,1,1182500,20,946000,44.99,SHOES,Men,0,55,31,BLACK-WHITE,47
SIH0000058,2/16/2022,13:33,1772,JACKET MEN 32DEGREE,0,45,1,967500,20,774000,36.81,JACKET,Men,0,45,20,GREY,XL
SIH0000059,2/16/2022,21:12,2359,T-SHIRT MEN GOODFELLOW,0,12,1,258000,41.8605,149999.91,7.13,T-SHIRT,Men,0,12,3,NAVY,XXL
SIH0000059,2/16/2022,21:12,1843,SOCKS MEN,1,15,1,322500,10.4079,288934.5225,13.74,SOCKS,Men,1,15,9,BLACK,
SIH0000059,2/16/2022,21:12,1844,SOCKS MEN,0,15,1,322500,10.4079,288934.5225,13.74,SOCKS,Men,0,15,9,MULTI,
SIH0000059,2/16/2022,21:12,2327,TANK MEN HANES,-3,1,6,21500,10.4079,115573.809,5.5,TANK,Men,0,1,0.5,WHITE,L
SIH0000059,2/16/2022,21:12,2149,PANT MEN PUMA,0,25,1,537500,10.4079,481557.5375,22.9,PANT,Men,0,25,13,NAVY,M
SIH0000059,2/16/2022,12:11,2295,P4-BOXER MEN REEBOK,0,28,1,602000,0,602000,28.63,P4-BOXER,Men,0,28,16,MULTI,M
SIH0000060,2/16/2022,12:12,1687,HOODIE MEN PUMA,-1,38,1,752500,0,752500,35.78,HOODIE,Men,0,38,30,GREY,M
SIH0000060,2/16/2022,12:12,2296,P4-BOXER MEN REEBOK,0,28,1,602000,0,602000,28.63,P4-BOXER,Men,0,28,16,MULTI,L
SIH0000060,2/17/2022,19:06,2344,SWEATER MEN GOODFELLOW,0,18,1,387000,12.6984,337857.192,16.11,SWEATER,Men,0,18,6,OLIVE,M
SIH0000060,2/17/2022,19:06,1851,SHOES MEN ADIDAS,0,55,1,1182500,12.6984,1032341.42,49.23,SHOES,Men,0,55,34,GREY,43.5
SIH0000060,2/17/2022,19:06,976,BOXER MEN PAIR OF THEIVES,-1,4,1,86000,12.6984,75079.376,3.58,BOXER,Men,0,4,1,MULTI,MULTI
SIH0000060,2/17/2022,19:06,2406,P1-BOXER MEN PAIR OF THIEVES,-2,4,1,86000,12.6984,75079.376,3.58,P1-BOXER,Men,0,4,1,WHITE,S
SIH0000060,2/17/2022,19:06,1767,JACKET MEN 32DEGREE,0,45,1,967500,12.6984,844642.98,40.28,JACKET,Men,0,45,20,NAVY,M
SIH0000061,2/17/2022,11:31,2065,P5-SOCKS MEN GOODFELLOW,0,12,1,129000,0,129000,6.15,P5-SOCKS,Men,0,12,6,BLACK,12-Jun
SIH0000061,2/17/2022,19:37,2393,P3-TSHIRT MEN HANES,1,2,2,43000,6.9767,80000.038,3.81,P3-TSHIRT,Men,0,2,2,MULTI,S
SIH0000061,2/17/2022,11:31,2067,P5-BOXER MEN GOODFELLOW,0,18,1,215000,0,215000,10.25,P5-BOXER,Men,0,18,8,BLACK,XL
SIH0000061,2/17/2022,11:31,839,SHIRT MEN GOODFELLOW,-1,18,1,193500,0,193500,9.23,SHIRT,Men,0,18,6,NAVY,XXL
SIH0000061,2/17/2022,19:37,2234,BLAZER MEN TOMMY HILFIGER,-1,25,1,537500,9.8612,484496.05,23.1,BLAZER,Men,0,25,13,NAVY,50
SIH0000061,2/17/2022,19:37,1692,PANT MEN SPIDER,0,38,1,817000,9.8612,736433.996,35.12,PANT,Men,0,38,28,BLACK,L
SIH0000061,2/17/2022,19:37,1680,HOODIE MEN PUMA,0,38,1,817000,9.8612,736433.996,35.12,HOODIE,Men,0,38,30,BLACK,XXL
SIH0000061,2/17/2022,19:37,2414,P6-TANK MEN HANES,5,1,1,21500,6.9767,20000.0095,1,P6-TANK,Men,2,1,2,WHITE,M
